send_dt,send_time,send_number,campaign,email_name,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience,send_group,Open_Rate_nw,Click_Rate_nw,Donation_Rate_nw,revenue_1k_new,month,polarity_score,subjectivity_score,processed_text
2019-12-26,1:05:58 PM,1.0,EOY #1,jtk270 2019-12 December End of Year 1 Appeal AD 0-12 month donors,Appeal,Our most important goal yet (you can help save lives),91804,91257,547.0,523.0,433,13292,283,41.0,41.0,130.0,13415.0,First Levels,jtk270 2019-12 D,0.14478671953291797,0.0047165700840921965,0.0014160603023833384,146.12653043440372,12,0.45,0.75,important goal help save life
2019-12-26,1:05:50 PM,1.0,EOY #1,jtk270 2019-12 December End of Year 1 Appeal AD 25-36 month donors,Appeal,Our most important goal yet (you can help save lives),37561,37444,117.0,169.0,119,3474,128,13.0,13.0,15.0,3830.0,Lapsed Donors,jtk270 2019-12 D,0.09248955033146082,0.0031681797609222333,0.00039935039003221424,101.96746625489205,12,0.45,0.75,important goal help save life
2019-12-26,1:05:58 PM,1.0,EOY #1,jtk270 2019-12 December End of Year 1 Appeal Non-Donors,Appeal,Our most important goal yet (you can help save lives),86970,86760,210.0,473.0,328,23845,369,36.0,36.0,6.0,440.0,Non Donors,jtk270 2019-12 D,0.27417500287455443,0.003771415430608256,6.89893066574681e-05,5.05921582154766,12,0.45,0.75,important goal help save life
2019-12-26,1:05:50 PM,1.0,EOY #1,jtk270 2019-12 December End of Year 1 Appeal AD 13-24 month donors,Appeal,Our most important goal yet (you can help save lives),40609,40474,135.0,173.0,147,4094,103,15.0,15.0,43.0,6840.0,Lapsed Donors,jtk270 2019-12 D,0.10081509025092959,0.0036198872171193577,0.0010588785737151863,168.4355684700436,12,0.45,0.75,important goal help save life
2019-12-26,1:05:49 PM,1.0,EOY #1,jtk270 2019-12 December End of Year 1 Appeal AD 37+ month donors,Appeal,Our most important goal yet (you can help save lives),33750,33582,168.0,208.0,173,12169,162,17.0,17.0,23.0,4653.0,Lapsed Donors,jtk270 2019-12 D,0.360562962962963,0.005125925925925926,0.0006814814814814815,137.86666666666667,12,0.45,0.75,important goal help save life
2019-12-26,1:05:46 PM,1.0,EOY #1,jtk270 2019-12 December End of Year 1 Appeal PNB,Appeal,Our most important goal yet (you can help save lives),126,126,0.0,2.0,2,25,2,0.0,0.0,1.0,40.0,PNB,jtk270 2019-12 D,0.1984126984126984,0.015873015873015872,0.007936507936507936,317.46031746031747,12,0.45,0.75,important goal help save life
2019-12-26,1:05:53 PM,1.0,EOY #1,jtk270 2019-12 December End of Year 1 Appeal Partners,Appeal,Our most important goal yet (you can help save lives),14165,14094,71.0,126.0,94,2688,35,7.0,7.0,37.0,39525.0,Partners,jtk270 2019-12 D,0.18976350158842217,0.006636074832333216,0.002612072008471585,2790.3282739145784,12,0.45,0.75,important goal help save life
2019-12-27,2:15:48 PM,2.0,EOY #2,jtk271 2019-12 December End of Year 2 Appeal Field Partner,Appeal,We need to talk about Yemen,61077,60715,362.0,345.0,270,10009,117,11.0,11.0,83.0,10835.0,Partners,jtk271 2019-12 D,0.16387510846963668,0.004420649344270347,0.001358940353979403,177.39902090803412,12,0.0,0.0,need talk yemen
2019-12-27,2:15:47 PM,2.0,EOY #2,jtk271 2019-12 December End of Year 2 Appeal AD 37+ month donors,Appeal,We need to talk about Yemen,33465,32968,497.0,219.0,177,12122,164,16.0,16.0,25.0,2763.0,Lapsed Donors,jtk271 2019-12 D,0.36222919468101,0.0052891080233079335,0.0007470491558344539,82.56387270282384,12,0.0,0.0,need talk yemen
2019-12-27,2:15:48 PM,2.0,EOY #2,jtk271 2019-12 December End of Year 2 Appeal Partners,Appeal,We need to talk about Yemen,14024,13846,178.0,115.0,87,2668,31,8.0,8.0,40.0,39050.0,Partners,jtk271 2019-12 D,0.19024529378208785,0.006203650884198517,0.002852253280091272,2784.5122646891045,12,0.0,0.0,need talk yemen
2019-12-27,2:16:00 PM,2.0,EOY #2,jtk271 2019-12 December End of Year 2 Appeal AD 0-12 month donors,Appeal,We need to talk about Yemen,90602,89686,916.0,593.0,497,13001,311,43.0,43.0,160.0,23871.0,First Levels,jtk271 2019-12 D,0.14349572857111323,0.005485530120747886,0.0017659654312266837,263.47100505507603,12,0.0,0.0,need talk yemen
2019-12-27,2:15:48 PM,2.0,EOY #2,jtk271 2019-12 December End of Year 2 Appeal AD 25-36 month donors,Appeal,We need to talk about Yemen,36959,36772,187.0,201.0,146,3526,133,11.0,11.0,25.0,8943.0,Lapsed Donors,jtk271 2019-12 D,0.09540301415081577,0.0039503233312589625,0.0006764252279553018,241.97083254417055,12,0.0,0.0,need talk yemen
2019-12-27,2:15:48 PM,2.0,EOY #2,jtk271 2019-12 December End of Year 2 Appeal AD 13-24 month donors,Appeal,We need to talk about Yemen,39918,39712,206.0,185.0,158,4260,117,10.0,11.0,42.0,6752.0,Lapsed Donors,jtk271 2019-12 D,0.10671877348564557,0.003958114133974648,0.0010521569216894633,169.1467508392204,12,0.0,0.0,need talk yemen
2019-12-27,2:15:40 PM,2.0,EOY #2,jtk271 2019-12 December End of Year 2 Appeal PNB,Appeal,We need to talk about Yemen,123,121,2.0,2.0,2,31,2,0.0,0.0,0.0,0.0,PNB,jtk271 2019-12 D,0.25203252032520324,0.016260162601626018,0.0,0.0,12,0.0,0.0,need talk yemen
2019-12-27,2:15:48 PM,2.0,EOY #2,jtk271 2019-12 December End of Year 2 Appeal Non-Donors,Appeal,We need to talk about Yemen,86460,86029,431.0,527.0,398,24478,395,43.0,43.0,7.0,970.0,Non Donors,jtk271 2019-12 D,0.28311357853342584,0.004603284755956512,8.096229470275272e-05,11.219060837381448,12,0.0,0.0,need talk yemen
2019-12-28,2:05:59 PM,3.0,EOY #3,jtk272 - 2019-12 December End of Year 3 Appeal AD 13-24 month donors,Appeal,How we help mothers and babies (counting on you),40398,40289,109.0,254.0,163,5129,197,62.0,62.0,26.0,3310.0,Lapsed Donors,jtk272 - 2019-12,0.12696173077875142,0.004034853210554978,0.0006435962176345363,81.93474924501213,12,0.0,0.0,help mother baby count
2019-12-28,2:06:11 PM,3.0,EOY #3,jtk272 - 2019-12 December End of Year 3 Appeal Field Partner,Appeal,How we help mothers and babies (counting on you),60818,60693,125.0,349.0,252,11294,311,85.0,86.0,43.0,7775.0,Partners,jtk272 - 2019-12,0.18570160149955606,0.004143510145022855,0.0007070275247459634,127.84044197441547,12,0.0,0.0,help mother baby count
2019-12-28,2:06:00 PM,3.0,EOY #3,jtk272 - 2019-12 December End of Year 3 Appeal AD 25-36 month donors,Appeal,How we help mothers and babies (counting on you),36439,36356,83.0,156.0,118,4186,170,42.0,42.0,8.0,755.0,Lapsed Donors,jtk272 - 2019-12,0.11487691758829825,0.0032382886467795494,0.00021954499300200333,20.719558714564066,12,0.0,0.0,help mother baby count
2019-12-28,2:06:09 PM,3.0,EOY #3,jtk272 - 2019-12 December End of Year 3 Appeal Non-Donors,Appeal,How we help mothers and babies (counting on you),86090,85907,183.0,561.0,434,26748,513,79.0,79.0,8.0,580.0,Non Donors,jtk272 - 2019-12,0.3106981066325938,0.0050412359159019635,9.292600766639563e-05,6.737135555813683,12,0.0,0.0,help mother baby count
2019-12-28,2:06:01 PM,3.0,EOY #3,jtk272 - 2019-12 December End of Year 3 Appeal AD 37+ month donors,Appeal,How we help mothers and babies (counting on you),33288,33195,93.0,267.0,214,13466,289,58.0,58.0,13.0,3255.0,Lapsed Donors,jtk272 - 2019-12,0.4045301610189858,0.00642874309060322,0.00039053112232636383,97.7829848594088,12,0.0,0.0,help mother baby count
2019-12-28,2:05:59 PM,3.0,EOY #3,jtk272 - 2019-12 December End of Year 3 Appeal PNB,Appeal,How we help mothers and babies (counting on you),123,123,0.0,0.0,0,31,1,1.0,1.0,0.0,0.0,PNB,jtk272 - 2019-12,0.25203252032520324,0.0,0.0,0.0,12,0.0,0.0,help mother baby count
2019-12-28,2:06:09 PM,3.0,EOY #3,jtk272 - 2019-12 December End of Year 3 Appeal AD 0-12 month donors,Appeal,How we help mothers and babies (counting on you),89195,88803,392.0,654.0,429,14672,540,196.0,196.0,61.0,8113.0,First Levels,jtk272 - 2019-12,0.16449352542182857,0.004809686641627894,0.000683894837154549,90.95801334155503,12,0.0,0.0,help mother baby count
2019-12-28,2:05:58 PM,3.0,EOY #3,jtk272 - 2019-12 December End of Year 3 Appeal Partners,Appeal,How we help mothers and babies (counting on you),13823,13769,54.0,98.0,74,2919,65,15.0,15.0,21.0,13710.0,Partners,jtk272 - 2019-12,0.21116978948129927,0.005353396513057947,0.0015192071185704985,991.8252188381682,12,0.0,0.0,help mother baby count
2019-12-29,2:35:50 PM,4.0,EOY #4,jtk273 2019-12 December End of Year 4 Appeal AD 25-36 month donors,Appeal,We refuse to stand by as people drown,35977,35870,107.0,147.0,130,3541,104,9.0,9.0,26.0,4925.0,Lapsed Donors,jtk273 2019-12 D,0.09842399310670706,0.0036134196847986215,0.0007226839369597242,136.89301498179393,12,0.0,0.0,refuse stand people drown
2019-12-29,2:35:50 PM,4.0,EOY #4,jtk273 2019-12 December End of Year 4 Appeal AD 13-24 month donors,Appeal,We refuse to stand by as people drown,39717,39576,141.0,222.0,194,4362,130,10.0,10.0,63.0,7245.0,Lapsed Donors,jtk273 2019-12 D,0.10982702621043886,0.004884558249616033,0.0015862225243598459,182.41559030138228,12,0.0,0.0,refuse stand people drown
2019-12-29,2:35:49 PM,4.0,EOY #4,jtk273 2019-12 December End of Year 4 Appeal AD 0-12 month donors,Appeal,We refuse to stand by as people drown,87848,87375,473.0,626.0,504,12817,326,41.0,41.0,161.0,18740.0,First Levels,jtk273 2019-12 D,0.14589973590747654,0.005737182405973955,0.0018327110463527913,213.32301247609507,12,0.0,0.0,refuse stand people drown
2019-12-29,2:35:49 PM,4.0,EOY #4,jtk273 2019-12 December End of Year 4 Appeal AD 37+ month donors,Appeal,We refuse to stand by as people drown,32950,32728,222.0,234.0,197,12183,190,17.0,17.0,25.0,2580.0,Lapsed Donors,jtk273 2019-12 D,0.36974203338391504,0.005978755690440061,0.0007587253414264037,78.30045523520485,12,0.0,0.0,refuse stand people drown
2019-12-29,2:35:49 PM,4.0,EOY #4,jtk273 2019-12 December End of Year 4 Appeal Non-Donors,Appeal,We refuse to stand by as people drown,85511,85309,202.0,465.0,375,23962,366,21.0,21.0,12.0,1735.0,Non Donors,jtk273 2019-12 D,0.2802212580837553,0.004385400708680755,0.00014033282267778414,20.289787278829625,12,0.0,0.0,refuse stand people drown
2019-12-30,10:15:46 AM,5.0,EOY #5,jtk274 2019-12 December End of Year 5 Appeal AD 13-24 month donors,Appeal,Re: the next emergency,38924,38816,108.0,296.0,242,4412,164,16.0,16.0,86.0,9347.0,Lapsed Donors,jtk274 2019-12 D,0.11334909053540232,0.0062172438598294116,0.0022094337683691294,240.13462131332855,12,0.0,0.0,emergency
2019-12-30,10:15:56 AM,5.0,EOY #5,jtk274 2019-12 December End of Year 5 Appeal Field Partners,Appeal,Re: the next emergency,60424,60277,147.0,312.0,259,10264,143,13.0,13.0,57.0,9090.0,Partners,jtk274 2019-12 D,0.16986627830001325,0.004286376274328082,0.0009433337746590759,150.43691248510527,12,0.0,0.0,emergency
2019-12-30,10:15:57 AM,5.0,EOY #5,jtk274 2019-12 December End of Year 5 Appeal AD 0-12 month donors,Appeal,Re: the next emergency,86203,85804,399.0,709.0,590,12649,336,35.0,35.0,236.0,31028.0,First Levels,jtk274 2019-12 D,0.14673503242346553,0.006844309362783197,0.0027377237451132793,359.941069336334,12,0.0,0.0,emergency
2019-12-30,10:15:46 AM,5.0,EOY #5,jtk274 2019-12 December End of Year 5 Appeal AD 37+ month donors,Appeal,Re: the next emergency,32863,32748,115.0,265.0,224,12477,206,10.0,10.0,29.0,4618.0,Lapsed Donors,jtk274 2019-12 D,0.3796671028208015,0.006816176246842954,0.0008824513891002039,140.52277637464627,12,0.0,0.0,emergency
2019-12-30,10:15:47 AM,5.0,EOY #5,jtk274 2019-12 December End of Year 5 Appeal Partners,Appeal,Re: the next emergency,13365,13306,59.0,163.0,129,2641,36,3.0,3.0,67.0,48750.0,Partners,jtk274 2019-12 D,0.19760568649457538,0.009652076318742986,0.005013093901982791,3647.586980920314,12,0.0,0.0,emergency
2019-12-30,10:15:46 AM,5.0,EOY #5,jtk274 2019-12 December End of Year 5 Appeal AD 25-36 month donors,Appeal,Re: the next emergency,35152,35062,90.0,221.0,160,3561,127,12.0,12.0,41.0,8490.0,Lapsed Donors,jtk274 2019-12 D,0.1013029130632681,0.004551661356395084,0.0011663632225762403,241.52253072371414,12,0.0,0.0,emergency
2019-12-30,10:15:57 AM,5.0,EOY #5,jtk274 2019-12 December End of Year 5 Appeal Non-Donors,Appeal,Re: the next emergency,84894,84735,159.0,508.0,416,24680,417,30.0,30.0,14.0,12080.0,Non Donors,jtk274 2019-12 D,0.29071548048154167,0.0049002285202723395,0.00016491153673993451,142.29509741560062,12,0.0,0.0,emergency
2019-12-30,10:15:40 AM,5.0,EOY #5,jtk274 2019-12 December End of Year 5 Appeal PNB,Appeal,Re: the next emergency,119,119,0.0,2.0,2,33,0,0.0,0.0,0.0,0.0,PNB,jtk274 2019-12 D,0.2773109243697479,0.01680672268907563,0.0,0.0,12,0.0,0.0,emergency
2019-12-30,10:15:57 PM,6.0,EOY #6,jtk275 2019-12 December End of Year 6 Appeal AD 13-24 month donors,Appeal,Did you see this?,38689,38562,127.0,380.0,250,4577,168,17.0,17.0,81.0,14599.0,Lapsed Donors,jtk275 2019-12 D,0.11830235984388328,0.006461785003489364,0.0020936183411305537,377.3423970637649,12,0.0,0.0,
2019-12-30,10:15:57 PM,6.0,EOY #6,jtk275 2019-12 December End of Year 6 Appeal AD 0-12 month donors,Appeal,Did you see this?,85662,85198,464.0,1010.0,645,13220,329,54.0,56.0,305.0,36917.0,First Levels,jtk275 2019-12 D,0.1543274730919194,0.007529593051761574,0.003560505241530667,430.9612196773365,12,0.0,0.0,
2019-12-30,10:15:57 PM,6.0,EOY #6,jtk275 2019-12 December End of Year 6 Appeal Non-Donors,Appeal,Did you see this?,84448,84264,184.0,644.0,421,25618,484,38.0,38.0,16.0,5600.0,Non Donors,jtk275 2019-12 D,0.3033582796513831,0.004985316407730201,0.00018946570670708602,66.3129973474801,12,0.0,0.0,
2019-12-30,10:15:57 PM,6.0,EOY #6,jtk275 2019-12 December End of Year 6 Appeal PNB,Appeal,Did you see this?,119,118,1.0,2.0,2,34,1,0.0,0.0,1.0,100.0,PNB,jtk275 2019-12 D,0.2857142857142857,0.01680672268907563,0.008403361344537815,840.3361344537816,12,0.0,0.0,
2019-12-30,10:15:57 PM,6.0,EOY #6,jtk275 2019-12 December End of Year 6 Appeal AD 37+ month donors,Appeal,Did you see this?,32613,32495,118.0,393.0,228,12580,231,19.0,19.0,27.0,4205.0,Lapsed Donors,jtk275 2019-12 D,0.3857357495477264,0.006991077177812529,0.0008278907184251678,128.93631373991965,12,0.0,0.0,
2019-12-30,10:15:57 PM,6.0,EOY #6,jtk275 2019-12 December End of Year 6 Appeal AD 25-36 month donors,Appeal,Did you see this?,34995,34891,104.0,229.0,159,3852,150,14.0,14.0,34.0,18770.0,Lapsed Donors,jtk275 2019-12 D,0.1100728675525075,0.004543506215173596,0.0009715673667666809,536.3623374767824,12,0.0,0.0,
2019-12-30,10:15:57 PM,6.0,EOY #6,jtk275 2019-12 December End of Year 6 Appeal Partners,Appeal,Did you see this?,13214,13149,65.0,185.0,102,2846,50,6.0,6.0,40.0,32325.0,Partners,jtk275 2019-12 D,0.21537762978658997,0.007719085818071742,0.003027092477675193,2446.269108521265,12,0.0,0.0,
2019-12-30,10:15:57 PM,6.0,EOY #6,jtk275 2019-12 December End of Year 6 Appeal Field Partners,Appeal,Did you see this?,60216,60034,182.0,465.0,268,10231,162,20.0,20.0,73.0,8895.0,Partners,jtk275 2019-12 D,0.16990500863557859,0.004450644347017404,0.001212302378105487,147.71821442805899,12,0.0,0.0,
2019-12-31,9:35:39 AM,7.0,EOY #7,jtk276 - 2019-12 December End of Year 7 Appeal PNB,Appeal,You can help us save lives in 2020 (running out of time),118,118,0.0,0.0,0,30,0,0.0,0.0,0.0,0.0,PNB,jtk276 - 2019-12,0.2542372881355932,0.0,0.0,0.0,12,0.0,0.0,help save life 2020 run time
2019-12-31,9:35:50 AM,7.0,EOY #7,jtk276 - 2019-12 December End of Year 7 Appeal Field Partner,Appeal,You can help us save lives in 2020 (running out of time),59979,59857,122.0,319.0,275,9013,141,13.0,13.0,100.0,18570.0,Partners,jtk276 - 2019-12,0.15026926090798445,0.004584938061654912,0.00166725020423815,309.6083629270245,12,0.0,0.0,help save life 2020 run time
2019-12-31,9:35:50 AM,7.0,EOY #7,jtk276 - 2019-12 December End of Year 7 Appeal Non-Donors,Appeal,You can help us save lives in 2020 (running out of time),84090,83925,165.0,409.0,323,21765,338,33.0,33.0,19.0,8630.0,Non Donors,jtk276 - 2019-12,0.2588298251872993,0.0038411226067308836,0.00022594838863122845,102.6281365203948,12,0.0,0.0,help save life 2020 run time
2019-12-31,9:35:51 AM,7.0,EOY #7,jtk276 - 2019-12 December End of Year 7 Appeal 25-36 Month Donors,Appeal,You can help us save lives in 2020 (running out of time),31652,31558,94.0,148.0,91,2712,83,7.0,7.0,22.0,3763.0,Lapsed Donors,jtk276 - 2019-12,0.08568178946038164,0.002875015796790092,0.0006950587640591431,118.88664223429798,12,0.0,0.0,help save life 2020 run time
2019-12-31,9:35:50 AM,7.0,EOY #7,jtk276 - 2019-12 December End of Year 7 Appeal 37+ Month Donors,Appeal,You can help us save lives in 2020 (running out of time),32374,32282,92.0,228.0,180,12008,147,20.0,20.0,43.0,4555.0,Lapsed Donors,jtk276 - 2019-12,0.3709149317353432,0.005560017297831593,0.0013282263544819918,140.69932662012727,12,0.0,0.0,help save life 2020 run time
2019-12-31,9:35:51 AM,7.0,EOY #7,jtk276 - 2019-12 December End of Year 7 Appeal 0-12 Month Donors,Appeal,You can help us save lives in 2020 (running out of time),75872,75483,389.0,408.0,355,10278,262,38.0,38.0,115.0,12043.0,First Levels,jtk276 - 2019-12,0.13546499367355547,0.0046789329396878954,0.001515710670603121,158.7278574441164,12,0.0,0.0,help save life 2020 run time
2019-12-31,9:35:49 AM,7.0,EOY #7,jtk276 - 2019-12 December End of Year 7 Appeal Partners,Appeal,You can help us save lives in 2020 (running out of time),12864,12799,65.0,199.0,150,2418,36,4.0,7.0,83.0,81400.0,Partners,jtk276 - 2019-12,0.18796641791044777,0.01166044776119403,0.006452114427860697,6327.7363184079595,12,0.0,0.0,help save life 2020 run time
2019-12-31,9:35:51 AM,7.0,EOY #7,jtk276 - 2019-12 December End of Year 7 Appeal 13-24 Month Donors,Appeal,You can help us save lives in 2020 (running out of time),35196,35071,125.0,184.0,151,3355,99,10.0,10.0,57.0,6814.0,Lapsed Donors,jtk276 - 2019-12,0.09532333219684055,0.004290260256847369,0.0016195022161609274,193.60154563018526,12,0.0,0.0,help save life 2020 run time
2019-12-31,7:15:36 PM,8.0,EOY #8,jtk277 2019-12 December End of Year 8 Appeal PNB,Appeal,Last call: Give to save lives in 2020,118,118,0.0,3.0,3,22,1,0.0,0.0,2.0,750.0,PNB,jtk277 2019-12 D,0.1864406779661017,0.025423728813559324,0.01694915254237288,6355.932203389831,12,0.0,0.06666666666666667,save life 2020
2019-12-31,7:15:56 PM,8.0,EOY #8,jtk277 2019-12 December End of Year 8 Appeal AD 0-12 month donors,Appeal,Last call: Give to save lives in 2020,75521,75178,343.0,431.0,375,10112,205,34.0,35.0,161.0,18125.0,First Levels,jtk277 2019-12 D,0.13389653209041194,0.004965506283020617,0.0021318573641768515,239.99947034599649,12,0.0,0.06666666666666667,save life 2020
2019-12-31,7:15:42 PM,8.0,EOY #8,jtk277 2019-12 December End of Year 8 Appeal Non-Donors,Appeal,Last call: Give to save lives in 2020,83760,83597,163.0,340.0,298,21827,296,29.0,29.0,23.0,3585.0,Non Donors,jtk277 2019-12 D,0.26058978032473734,0.0035577841451766954,0.0002745940783190067,42.80085959885387,12,0.0,0.06666666666666667,save life 2020
2019-12-31,7:15:42 PM,8.0,EOY #8,jtk277 2019-12 December End of Year 8 Appeal AD 13-24 month donors,Appeal,Last call: Give to save lives in 2020,35019,34924,95.0,199.0,171,3335,78,10.0,10.0,79.0,10487.0,Lapsed Donors,jtk277 2019-12 D,0.09523401581998343,0.004883063479825238,0.0022559182158256945,299.46600416916533,12,0.0,0.06666666666666667,save life 2020
2019-12-31,7:15:42 PM,8.0,EOY #8,jtk277 2019-12 December End of Year 8 Appeal Partners,Appeal,Last call: Give to save lives in 2020,12681,12622,59.0,191.0,171,2464,39,7.0,7.0,119.0,104899.0,Partners,jtk277 2019-12 D,0.19430644270956549,0.0134847409510291,0.009384117971768788,8272.139421181295,12,0.0,0.06666666666666667,save life 2020
2019-12-31,7:15:45 PM,8.0,EOY #8,jtk277 2019-12 December End of Year 8 Appeal AD 37+ month donors,Appeal,Last call: Give to save lives in 2020,32181,32079,102.0,283.0,223,11708,161,6.0,6.0,61.0,10100.0,Lapsed Donors,jtk277 2019-12 D,0.3638171591933128,0.006929554706193095,0.0018955284173891426,313.84978714148104,12,0.0,0.06666666666666667,save life 2020
2019-12-31,7:15:43 PM,8.0,EOY #8,jtk277 2019-12 December End of Year 8 Appeal AD 25-36 month donors,Appeal,Last call: Give to save lives in 2020,31532,31456,76.0,119.0,110,2736,88,10.0,10.0,28.0,3685.0,Lapsed Donors,jtk277 2019-12 D,0.08676899657490802,0.003488519599137384,0.0008879868070531524,116.86540657110237,12,0.0,0.06666666666666667,save life 2020
2019-12-31,7:15:56 PM,8.0,EOY #8,jtk277 2019-12 December End of Year 8 Appeal Field Partners,Appeal,Last call: Give to save lives in 2020,59778,59652,126.0,345.0,295,8892,176,13.0,13.0,94.0,13367.0,Partners,jtk277 2019-12 D,0.14875037639265282,0.004934925892468801,0.0015724848606510757,223.61069289705245,12,0.0,0.06666666666666667,save life 2020
2019-12-31,1:25:45 AM,9.0,EOY #9,jtk278 2019-12 December End of Year 9 Appeal AD 0-12 month donors,Appeal,No better time,75142,74767,375.0,563.0,313,10266,231,38.0,38.0,87.0,7219.0,First Levels,jtk278 2019-12 D,0.136621330281334,0.0041654467541454845,0.0011578078837401187,96.07143807724043,12,-0.25,0.5,time
2019-12-31,1:25:44 AM,9.0,EOY #9,jtk278 2019-12 December End of Year 9 Appeal AD 13-24 month donors,Appeal,No better time,34846,34748,98.0,276.0,158,3439,96,12.0,12.0,62.0,6562.0,Lapsed Donors,jtk278 2019-12 D,0.09869138495092694,0.0045342363542443895,0.001779257303564254,188.31429719336512,12,-0.25,0.5,time
2019-12-31,1:25:44 AM,9.0,EOY #9,jtk278 2019-12 December End of Year 9 Appeal AD 25-36 month donors,Appeal,No better time,31424,31348,76.0,151.0,102,2684,96,14.0,14.0,18.0,4365.0,Lapsed Donors,jtk278 2019-12 D,0.08541242362525459,0.003245926680244399,0.0005728105906313645,138.9065682281059,12,-0.25,0.5,time
2019-12-31,1:25:44 AM,9.0,EOY #9,jtk278 2019-12 December End of Year 9 Appeal AD 37+ month donors,Appeal,No better time,31974,31862,112.0,326.0,181,11812,150,15.0,15.0,30.0,4945.0,Lapsed Donors,jtk278 2019-12 D,0.3694251579408269,0.005660849440170138,0.0009382623381497466,154.6569087383499,12,-0.25,0.5,time
